task_id,status,confidence,review_reason,person_id,image_id,split,redacted_image_uri,family,category,occasion,formality,aesthetic_tags,color_mood,layering,fit,silhouette,color_family,pattern,style_item_id
auto_style_004274,needs_review,0.66,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_5521ac174644,p_5521ac174644_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_5521ac174644_09.jpg,top,cardigan,casual,casual,casual_basic|soft,unknown,light_layering,unknown,unknown,unknown,solid,style_top|cardigan|casual|unknown|unknown|casual_basic+soft
auto_style_004287,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_2e684ca70906,p_2e684ca70906_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_2e684ca70906_09.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_004288,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_538df61e426c,p_538df61e426c_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_538df61e426c_07.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_004290,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_fc9e7a528b4c,p_fc9e7a528b4c_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_fc9e7a528b4c_09.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_004295,needs_review,0.66,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_31785ad1d0ad,p_31785ad1d0ad_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_31785ad1d0ad_04.jpg,dress_jumpsuit,romper,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,solid,style_dress_jumpsuit|romper|casual|unknown|unknown|classic+romantic
auto_style_004305,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_f9f7626865a4,p_f9f7626865a4_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_f9f7626865a4_07.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,solid,style_dress_jumpsuit|midi_dress|casual|unknown|unknown|classic+romantic
auto_style_004311,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_ecd1d4c5d5f0,p_ecd1d4c5d5f0_05,train,redacted/deepfashion_with_masks_balanced_10_20/p_ecd1d4c5d5f0_05.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_004315,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_9b95a966c59a,p_9b95a966c59a_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_9b95a966c59a_06.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_004317,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_d13381ab5477,p_d13381ab5477_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_d13381ab5477_10.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,unknown,unknown,unknown,solid,style_top|blouse|casual|unknown|unknown|classic+minimal
auto_style_004322,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_bacd4b5eb5b9,p_bacd4b5eb5b9_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_bacd4b5eb5b9_12.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_004327,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_9e3ce1caae7c,p_9e3ce1caae7c_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_9e3ce1caae7c_11.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_004335,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_c4cc87e06998,p_c4cc87e06998_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_c4cc87e06998_11.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_004344,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_ffdfe74c2f4b,p_ffdfe74c2f4b_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_ffdfe74c2f4b_07.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_004348,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_f543eadbbd71,p_f543eadbbd71_13,train,redacted/deepfashion_with_masks_balanced_10_20/p_f543eadbbd71_13.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_004352,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_bacd4b5eb5b9,p_bacd4b5eb5b9_13,train,redacted/deepfashion_with_masks_balanced_10_20/p_bacd4b5eb5b9_13.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_004362,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_a6deb658ecb3,p_a6deb658ecb3_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_a6deb658ecb3_06.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,unknown,unknown,unknown,solid,style_top|blouse|casual|unknown|unknown|classic+minimal
auto_style_004372,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_ce84314e28f5,p_ce84314e28f5_13,train,redacted/deepfashion_with_masks_balanced_10_20/p_ce84314e28f5_13.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_004376,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_6e6799f782ec,p_6e6799f782ec_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_6e6799f782ec_07.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_004378,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_9916df2da975,p_9916df2da975_16,train,redacted/deepfashion_with_masks_balanced_10_20/p_9916df2da975_16.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_004387,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_ed5e94f8c2f5,p_ed5e94f8c2f5_13,train,redacted/deepfashion_with_masks_balanced_10_20/p_ed5e94f8c2f5_13.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_004390,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_b14e071f7c80,p_b14e071f7c80_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_b14e071f7c80_07.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_004398,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_cc73165c1cc7,p_cc73165c1cc7_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_cc73165c1cc7_07.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_004421,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_2e1f3f512fef,p_2e1f3f512fef_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_2e1f3f512fef_06.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_004423,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_f543eadbbd71,p_f543eadbbd71_14,train,redacted/deepfashion_with_masks_balanced_10_20/p_f543eadbbd71_14.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_004436,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_ab07fc27f838,p_ab07fc27f838_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_ab07fc27f838_09.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_004439,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_45ad57992241,p_45ad57992241_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_45ad57992241_07.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,unknown,unknown,unknown,solid,style_top|blouse|casual|unknown|unknown|classic+minimal
auto_style_004444,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_7addef2bbfae,p_7addef2bbfae_13,train,redacted/deepfashion_with_masks_balanced_10_20/p_7addef2bbfae_13.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,unknown,unknown,unknown,solid,style_top|blouse|casual|unknown|unknown|classic+minimal
auto_style_004445,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_bebd9bd2844c,p_bebd9bd2844c_05,train,redacted/deepfashion_with_masks_balanced_10_20/p_bebd9bd2844c_05.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,unknown,unknown,unknown,solid,style_top|blouse|casual|unknown|unknown|classic+minimal
auto_style_004447,needs_review,0.66,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_97320b58d532,p_97320b58d532_08,train,redacted/deepfashion_with_masks_balanced_10_20/p_97320b58d532_08.jpg,top,cardigan,casual,casual,casual_basic|soft,unknown,light_layering,unknown,unknown,unknown,solid,style_top|cardigan|casual|unknown|unknown|casual_basic+soft
auto_style_004453,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_aa2c5e36193e,p_aa2c5e36193e_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_aa2c5e36193e_06.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,unknown,unknown,unknown,floral,style_top|blouse|casual|unknown|unknown|classic+minimal
auto_style_004459,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_2e1f3f512fef,p_2e1f3f512fef_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_2e1f3f512fef_07.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_004486,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_c2a7c8940e3b,p_c2a7c8940e3b_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_c2a7c8940e3b_11.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_004495,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_1f2aa821bb4c,p_1f2aa821bb4c_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_1f2aa821bb4c_09.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_004502,needs_review,0.66,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_dacb5c4669f8,p_dacb5c4669f8_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_dacb5c4669f8_12.jpg,outerwear,denim_jacket,casual,casual,casual_basic,unknown,light_layering,unknown,unknown,unknown,plaid,style_outerwear|denim_jacket|casual|unknown|unknown|casual_basic
auto_style_004511,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_00cbc89fb4b1,p_00cbc89fb4b1_08,train,redacted/deepfashion_with_masks_balanced_10_20/p_00cbc89fb4b1_08.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,solid,style_dress_jumpsuit|midi_dress|casual|unknown|unknown|classic+romantic
auto_style_004523,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_f7e9a4e8becc,p_f7e9a4e8becc_17,train,redacted/deepfashion_with_masks_balanced_10_20/p_f7e9a4e8becc_17.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_004526,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_ae7b5f0d8e63,p_ae7b5f0d8e63_15,train,redacted/deepfashion_with_masks_balanced_10_20/p_ae7b5f0d8e63_15.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,solid,style_dress_jumpsuit|midi_dress|casual|unknown|unknown|classic+romantic
auto_style_004528,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_d2b98093e34b,p_d2b98093e34b_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_d2b98093e34b_09.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,unknown,unknown,unknown,solid,style_top|blouse|casual|unknown|unknown|classic+minimal
auto_style_004538,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_cf74eabb8a1d,p_cf74eabb8a1d_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_cf74eabb8a1d_09.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_004555,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_a6deb658ecb3,p_a6deb658ecb3_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_a6deb658ecb3_07.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,unknown,unknown,unknown,solid,style_top|blouse|casual|unknown|unknown|classic+minimal
auto_style_004556,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_dc1124d71733,p_dc1124d71733_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_dc1124d71733_11.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_004558,needs_review,0.66,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_7f17e672a3ac,p_7f17e672a3ac_05,train,redacted/deepfashion_with_masks_balanced_10_20/p_7f17e672a3ac_05.jpg,dress_jumpsuit,romper,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,solid,style_dress_jumpsuit|romper|casual|unknown|unknown|classic+romantic
auto_style_004565,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_f543eadbbd71,p_f543eadbbd71_15,train,redacted/deepfashion_with_masks_balanced_10_20/p_f543eadbbd71_15.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_004566,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_d079b122ca77,p_d079b122ca77_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_d079b122ca77_06.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_004571,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_42fb33dca4f2,p_42fb33dca4f2_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_42fb33dca4f2_09.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_004575,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_44b6db537fe0,p_44b6db537fe0_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_44b6db537fe0_07.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,solid,style_dress_jumpsuit|midi_dress|casual|unknown|unknown|classic+romantic
auto_style_004580,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_b517bc0acd5f,p_b517bc0acd5f_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_b517bc0acd5f_07.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_004604,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_1f2aa821bb4c,p_1f2aa821bb4c_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_1f2aa821bb4c_10.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_004605,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_86762bf4eb4b,p_86762bf4eb4b_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_86762bf4eb4b_09.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,solid,style_dress_jumpsuit|midi_dress|casual|unknown|unknown|classic+romantic
auto_style_004610,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_9e3ce1caae7c,p_9e3ce1caae7c_13,train,redacted/deepfashion_with_masks_balanced_10_20/p_9e3ce1caae7c_13.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
